ensembl_gene_id	mgi_symbol	gene_biotype
ENSMUSG00000035420	Fam170a	protein_coding
ENSMUSG00000073565	Prr16	protein_coding
ENSMUSG00000024510	Ftmt	protein_coding
ENSMUSG00000024528	Srfbp1	protein_coding
ENSMUSG00000024529	Lox	protein_coding
ENSMUSG00000046886	Zfp474	protein_coding
ENSMUSG00000024532	1700034E13Rik	protein_coding
ENSMUSG00000053624	Gykl1	protein_coding
ENSMUSG00000024534	Sncaip	protein_coding
ENSMUSG00000034484	Snx2	protein_coding
ENSMUSG00000024535	Snx24	protein_coding
ENSMUSG00000024538	Ppic	protein_coding
ENSMUSG00000069378	Prdm6	protein_coding
ENSMUSG00000048799	Cep120	protein_coding
ENSMUSG00000073563	Csnk1g3	protein_coding
ENSMUSG00000052713	Zfp608	protein_coding
ENSMUSG00000001700	Gramd3	protein_coding
ENSMUSG00000053644	Aldh7a1	protein_coding
ENSMUSG00000008301	Phax	protein_coding
ENSMUSG00000032900	Tex43	protein_coding
ENSMUSG00000024590	Lmnb1	protein_coding
ENSMUSG00000032656	March3	protein_coding
ENSMUSG00000024592	C330018D20Rik	protein_coding
ENSMUSG00000024593	Megf10	protein_coding
ENSMUSG00000024594	Prrc1	protein_coding
ENSMUSG00000069372	Ctxn3	protein_coding
ENSMUSG00000024597	Slc12a2	protein_coding
ENSMUSG00000024598	Fbn2	protein_coding
ENSMUSG00000024600	Slc27a6	protein_coding
ENSMUSG00000024601	Isoc1	protein_coding
ENSMUSG00000053441	Adamts19	protein_coding
ENSMUSG00000058152	Chsy3	protein_coding
ENSMUSG00000073555	Gm4951	protein_coding
ENSMUSG00000068606	Gm4841	protein_coding
ENSMUSG00000090942	F830016B08Rik	protein_coding
ENSMUSG00000054072	Iigp1	protein_coding
ENSMUSG00000038059	Smim3	protein_coding
ENSMUSG00000024603	Dctn4	protein_coding
ENSMUSG00000024604	Rbm22	protein_coding
ENSMUSG00000049173	Myoz3	protein_coding
ENSMUSG00000043079	Synpo	protein_coding
ENSMUSG00000054008	Ndst1	protein_coding
ENSMUSG00000024608	Rps14	protein_coding
ENSMUSG00000024610	Cd74	protein_coding
ENSMUSG00000024613	Tcof1	protein_coding
ENSMUSG00000036412	Arsi	protein_coding
ENSMUSG00000024617	Camk2a	protein_coding
ENSMUSG00000052026	Slc6a7	protein_coding
ENSMUSG00000024619	Cdx1	protein_coding
ENSMUSG00000024620	Pdgfrb	protein_coding
ENSMUSG00000024621	Csf1r	protein_coding
ENSMUSG00000024622	Hmgxb3	protein_coding
ENSMUSG00000034320	Slc26a2	protein_coding
ENSMUSG00000024575	Pde6a	protein_coding
ENSMUSG00000033871	Ppargc1b	protein_coding
ENSMUSG00000045094	Arhgef37	protein_coding
ENSMUSG00000024576	Csnk1a1	protein_coding
ENSMUSG00000024578	Il17b	protein_coding
ENSMUSG00000024579	Pcyox1l	protein_coding
ENSMUSG00000024580	Grpel2	protein_coding
ENSMUSG00000033032	Afap1l1	protein_coding
ENSMUSG00000032735	Ablim3	protein_coding
ENSMUSG00000045629	Sh3tc2	protein_coding
ENSMUSG00000045730	Adrb2	protein_coding
ENSMUSG00000026322	Htr4	protein_coding
ENSMUSG00000042211	Fbxo38	protein_coding
ENSMUSG00000044176	Spink10	protein_coding
ENSMUSG00000060201	Spink7	protein_coding
ENSMUSG00000073551	Spink13	protein_coding
ENSMUSG00000071847	Apcdd1	protein_coding
ENSMUSG00000024581	Napg	protein_coding
ENSMUSG00000041482	Piezo2	protein_coding
ENSMUSG00000024583	Txnl1	protein_coding
ENSMUSG00000040560	Wdr7	protein_coding
ENSMUSG00000056812	St8sia3	protein_coding
ENSMUSG00000045991	Onecut2	protein_coding
ENSMUSG00000024588	Fech	protein_coding
ENSMUSG00000024587	Nars	protein_coding
ENSMUSG00000039529	Atp8b1	protein_coding
ENSMUSG00000024589	Nedd4l	protein_coding
ENSMUSG00000032845	Alpk2	protein_coding
ENSMUSG00000032688	Malt1	protein_coding
ENSMUSG00000042439	Zfp532	protein_coding
ENSMUSG00000046610	Oacyl	protein_coding
ENSMUSG00000024516	Sec11c	protein_coding
ENSMUSG00000024517	Grp	protein_coding
ENSMUSG00000024518	Rax	protein_coding
ENSMUSG00000024519	Cplx4	protein_coding
ENSMUSG00000041891	Lman1	protein_coding
ENSMUSG00000046318	Ccbe1	protein_coding
ENSMUSG00000024521	Pmaip1	protein_coding
ENSMUSG00000047259	Mc4r	protein_coding
ENSMUSG00000024524	Gnal	protein_coding
ENSMUSG00000062526	Mppe1	protein_coding
ENSMUSG00000024525	Impa2	protein_coding
ENSMUSG00000024526	Cidea	protein_coding
ENSMUSG00000001473	Tubb6	protein_coding
ENSMUSG00000024527	Afg3l2	protein_coding
ENSMUSG00000024533	Spire1	protein_coding
ENSMUSG00000073542	Cep76	protein_coding
ENSMUSG00000024537	Psmg2	protein_coding
ENSMUSG00000024539	Ptpn2	protein_coding
ENSMUSG00000079614	Seh1l	protein_coding
ENSMUSG00000024542	Cep192	protein_coding
ENSMUSG00000024544	Ldlrad4	protein_coding
ENSMUSG00000038121	Fam210a	protein_coding
ENSMUSG00000009535	Rnmt	protein_coding
ENSMUSG00000007480	Mc5r	protein_coding
ENSMUSG00000045569	Mc2r	protein_coding
ENSMUSG00000053477	Tcf4	protein_coding
ENSMUSG00000038903	Ccdc68	protein_coding
ENSMUSG00000024511	Rab27b	protein_coding
ENSMUSG00000024512	Dynap	protein_coding
ENSMUSG00000044906	4930503L19Rik	protein_coding
ENSMUSG00000079608	Stard6	protein_coding
ENSMUSG00000038425	Poli	protein_coding
ENSMUSG00000024513	Mbd2	protein_coding
ENSMUSG00000060534	Dcc	protein_coding
ENSMUSG00000037253	Mex3c	protein_coding
ENSMUSG00000024515	Smad4	protein_coding
ENSMUSG00000036941	Elac1	protein_coding
ENSMUSG00000024556	Me2	protein_coding
ENSMUSG00000064036	Mro	protein_coding
ENSMUSG00000024558	Mapk4	protein_coding
ENSMUSG00000053861	Gm9925	protein_coding
ENSMUSG00000036223	Ska1	protein_coding
ENSMUSG00000024560	Cxxc1	protein_coding
ENSMUSG00000024561	Mbd1	protein_coding
ENSMUSG00000035394	Cfap53	protein_coding
ENSMUSG00000025885	Myo5b	protein_coding
ENSMUSG00000036880	Acaa2	protein_coding
ENSMUSG00000053846	Lipg	protein_coding
ENSMUSG00000062328	Rpl17	protein_coding
ENSMUSG00000036299	BC031181	protein_coding
ENSMUSG00000035765	Dym	protein_coding
ENSMUSG00000025880	Smad7	protein_coding
ENSMUSG00000052928	Ctif	protein_coding
ENSMUSG00000044646	Zbtb7c	protein_coding
ENSMUSG00000024563	Smad2	protein_coding
ENSMUSG00000091519	Skor2	protein_coding
ENSMUSG00000090000	Ier3ip1	protein_coding
ENSMUSG00000025421	Hdhd2	protein_coding
ENSMUSG00000025420	Katnal2	protein_coding
ENSMUSG00000025423	Pias2	protein_coding
ENSMUSG00000025425	St8sia5	protein_coding
ENSMUSG00000032818	Loxhd1	protein_coding
ENSMUSG00000025427	Rnf165	protein_coding
ENSMUSG00000047466	8030462N17Rik	protein_coding
ENSMUSG00000041840	Haus1	protein_coding
ENSMUSG00000025428	Atp5a1	protein_coding
ENSMUSG00000025429	Pstpip2	protein_coding
ENSMUSG00000039840	Epg5	protein_coding
ENSMUSG00000091055	Siglec15	protein_coding
ENSMUSG00000059336	Slc14a1	protein_coding
ENSMUSG00000024552	Slc14a2	protein_coding
ENSMUSG00000090451	Gm6133	protein_coding
ENSMUSG00000024548	Setbp1	protein_coding
ENSMUSG00000056214	Pard6g	protein_coding
ENSMUSG00000096597	Gm21886	protein_coding
ENSMUSG00000053950	Adnp2	protein_coding
ENSMUSG00000024570	Rbfa	protein_coding
ENSMUSG00000024571	Gm16286	protein_coding
ENSMUSG00000057130	Txnl4a	protein_coding
ENSMUSG00000078963	Hsbp1l1	protein_coding
ENSMUSG00000034006	Pqlc1	protein_coding
ENSMUSG00000059852	Kcng2	protein_coding
ENSMUSG00000033323	Ctdp1	protein_coding
ENSMUSG00000033016	Nfatc1	protein_coding
ENSMUSG00000024566	Atp9b	protein_coding
ENSMUSG00000024565	Sall3	protein_coding
ENSMUSG00000024553	Galr1	protein_coding
ENSMUSG00000041607	Mbp	protein_coding
ENSMUSG00000041258	Zfp236	protein_coding
ENSMUSG00000058881	Zfp516	protein_coding
ENSMUSG00000046982	Tshz1	protein_coding
ENSMUSG00000049090	Zadh2	protein_coding
ENSMUSG00000048410	Zfp407	protein_coding
ENSMUSG00000056162	Cndp1	protein_coding
ENSMUSG00000024644	Cndp2	protein_coding
ENSMUSG00000024646	Cyb5a	protein_coding
ENSMUSG00000034391	Fbxo15	protein_coding
ENSMUSG00000024645	Timm21	protein_coding
ENSMUSG00000050321	Neto1	protein_coding
ENSMUSG00000024647	Cbln2	protein_coding
ENSMUSG00000069324	Gm5096	protein_coding
ENSMUSG00000056153	Socs6	protein_coding
ENSMUSG00000023066	Rttn	protein_coding
ENSMUSG00000034028	Cd226	protein_coding
ENSMUSG00000073514	Dok6	protein_coding
ENSMUSG00000024614	Tmx3	protein_coding
ENSMUSG00000024831	Ighmbp2	protein_coding
ENSMUSG00000024829	Mrpl21	protein_coding
ENSMUSG00000024900	Cpt1a	protein_coding
ENSMUSG00000024907	Gal	protein_coding
ENSMUSG00000024908	Ppp6r3	protein_coding
ENSMUSG00000024913	Lrp5	protein_coding
ENSMUSG00000035372	1810055G02Rik	protein_coding
ENSMUSG00000024843	Chka	protein_coding
ENSMUSG00000001750	Tcirg1	protein_coding
ENSMUSG00000059734	Ndufs8	protein_coding
ENSMUSG00000024885	Aldh3b1	protein_coding
ENSMUSG00000036908	Unc93b1	protein_coding
ENSMUSG00000037263	Aldh3b3	protein_coding
ENSMUSG00000075296	Aldh3b2	protein_coding
ENSMUSG00000024866	Acy3	protein_coding
ENSMUSG00000037477	Tbx10	protein_coding
ENSMUSG00000024871	Doc2g	protein_coding
ENSMUSG00000037916	Ndufv1	protein_coding
ENSMUSG00000060803	Gstp1	protein_coding
ENSMUSG00000038155	Gstp2	protein_coding
ENSMUSG00000024857	Cabp2	protein_coding
ENSMUSG00000024856	Cdk2ap2	protein_coding
ENSMUSG00000024851	Pitpnm1	protein_coding
ENSMUSG00000024847	Aip	protein_coding
ENSMUSG00000024842	Cabp4	protein_coding
ENSMUSG00000044724	Gpr152	protein_coding
ENSMUSG00000024835	Coro1b	protein_coding
ENSMUSG00000045826	Ptprcap	protein_coding
ENSMUSG00000024830	Rps6kb2	protein_coding
ENSMUSG00000075289	Carns1	protein_coding
ENSMUSG00000040247	Tbc1d10c	protein_coding
ENSMUSG00000040385	Ppp1ca	protein_coding
ENSMUSG00000024824	Rad9a	protein_coding
ENSMUSG00000040663	Clcf1	protein_coding
ENSMUSG00000024854	Pold4	protein_coding
ENSMUSG00000034616	Ssh3	protein_coding
ENSMUSG00000005986	Ankrd13d	protein_coding
ENSMUSG00000054611	Kdm2a	protein_coding
ENSMUSG00000041845	Rhod	protein_coding
ENSMUSG00000049303	Syt12	protein_coding
ENSMUSG00000042041	2010003K11Rik	protein_coding
ENSMUSG00000024892	Pcx	protein_coding
ENSMUSG00000045045	Lrfn4	protein_coding
ENSMUSG00000024889	Rce1	protein_coding
ENSMUSG00000071691	Gm960	protein_coding
ENSMUSG00000067889	Sptbn2	protein_coding
ENSMUSG00000096370	Gm21992	protein_coding
ENSMUSG00000033760	Rbm4b	protein_coding
ENSMUSG00000094936	Rbm4	protein_coding
ENSMUSG00000006456	Rbm14	protein_coding
ENSMUSG00000034108	Ccs	protein_coding
ENSMUSG00000067872	Ccdc87	protein_coding
ENSMUSG00000083282	Ctsf	protein_coding
ENSMUSG00000006457	Actn3	protein_coding
ENSMUSG00000006463	Zdhhc24	protein_coding
ENSMUSG00000006464	Bbs1	protein_coding
ENSMUSG00000063904	Dpp3	protein_coding
ENSMUSG00000024901	Peli3	protein_coding
ENSMUSG00000024902	Mrpl11	protein_coding
ENSMUSG00000045903	Npas4	protein_coding
ENSMUSG00000024891	Slc29a2	protein_coding
ENSMUSG00000047379	B4gat1	protein_coding
ENSMUSG00000080268	Brms1	protein_coding
ENSMUSG00000024883	Rin1	protein_coding
ENSMUSG00000056481	Cd248	protein_coding
ENSMUSG00000061451	Tmem151a	protein_coding
ENSMUSG00000024875	Yif1a	protein_coding
ENSMUSG00000024873	Cnih2	protein_coding
ENSMUSG00000024870	Rab1b	protein_coding
ENSMUSG00000024862	Klc2	protein_coding
ENSMUSG00000024855	Pacs1	protein_coding
ENSMUSG00000024853	Sf3b2	protein_coding
ENSMUSG00000047658	Gal3st3	protein_coding
ENSMUSG00000038498	Catsper1	protein_coding
ENSMUSG00000024846	Cst6	protein_coding
ENSMUSG00000024844	Banf1	protein_coding
ENSMUSG00000024841	Eif1ad	protein_coding
ENSMUSG00000039148	Sart1	protein_coding
ENSMUSG00000039330	Tsga10ip	protein_coding
ENSMUSG00000024914	Drap1	protein_coding
ENSMUSG00000047423	AI837181	protein_coding
ENSMUSG00000024912	Fosl1	protein_coding
ENSMUSG00000095098	Ccdc85b	protein_coding
ENSMUSG00000024911	Fibp	protein_coding
ENSMUSG00000024910	Ctsw	protein_coding
ENSMUSG00000024909	Efemp2	protein_coding
ENSMUSG00000024906	Mus81	protein_coding
ENSMUSG00000056201	Cfl1	protein_coding
ENSMUSG00000056185	Snx32	protein_coding
ENSMUSG00000100937	1700020D05Rik	protein_coding
ENSMUSG00000024922	Ovol1	protein_coding
ENSMUSG00000049562	Ap5b1	protein_coding
ENSMUSG00000024925	Rnaseh2c	protein_coding
ENSMUSG00000024926	Kat5	protein_coding
ENSMUSG00000024927	Rela	protein_coding
ENSMUSG00000056917	Sipa1	protein_coding
ENSMUSG00000004054	Map3k11	protein_coding
ENSMUSG00000024936	Kcnk7	protein_coding
ENSMUSG00000024937	Ehbp1l1	protein_coding
ENSMUSG00000024939	Fam89b	protein_coding
ENSMUSG00000079478	Sssca1	protein_coding
ENSMUSG00000024940	Ltbp3	protein_coding
ENSMUSG00000024941	Scyl1	protein_coding
ENSMUSG00000024816	Frmd8	protein_coding
ENSMUSG00000024818	Slc25a45	protein_coding
ENSMUSG00000044390	Tigd3	protein_coding
ENSMUSG00000024826	Dpf2	protein_coding
ENSMUSG00000045664	Cdc42ep2	protein_coding
ENSMUSG00000024833	Pola2	protein_coding
ENSMUSG00000037451	Slc22a20	protein_coding
ENSMUSG00000024942	Capn1	protein_coding
ENSMUSG00000024807	Syvn1	protein_coding
ENSMUSG00000007338	Mrpl49	protein_coding
ENSMUSG00000038274	Fau	protein_coding
ENSMUSG00000075227	Znhit2	protein_coding
ENSMUSG00000024799	Tm7sf2	protein_coding
ENSMUSG00000024797	Vps51	protein_coding
ENSMUSG00000100621	Gm28374	protein_coding
ENSMUSG00000024792	Zfpl1	protein_coding
ENSMUSG00000024791	Cdca5	protein_coding
ENSMUSG00000054999	Naaladl1	protein_coding
ENSMUSG00000024790	Sac3d1	protein_coding
ENSMUSG00000024787	Snx15	protein_coding
ENSMUSG00000024944	Arl2	protein_coding
ENSMUSG00000039699	Batf2	protein_coding
ENSMUSG00000024784	Gpha2	protein_coding
ENSMUSG00000024777	Ppp2r5b	protein_coding
ENSMUSG00000024773	Atg2a	protein_coding
ENSMUSG00000024772	Ehd1	protein_coding
ENSMUSG00000024769	Cdc42bpg	protein_coding
ENSMUSG00000024947	Men1	protein_coding
ENSMUSG00000024948	Map4k2	protein_coding
ENSMUSG00000024949	Sf1	protein_coding
ENSMUSG00000032648	Pygm	protein_coding
ENSMUSG00000032946	Rasgrp2	protein_coding
ENSMUSG00000033768	Nrxn2	protein_coding
ENSMUSG00000061742	Slc22a12	protein_coding
ENSMUSG00000024952	Rps6ka4	protein_coding
ENSMUSG00000047810	Ccdc88b	protein_coding
ENSMUSG00000024953	Prdx5	protein_coding
ENSMUSG00000038812	Trmt112	protein_coding
ENSMUSG00000024955	Esrra	protein_coding
ENSMUSG00000024957	Kcnk4	protein_coding
ENSMUSG00000024958	Gpr137	protein_coding
ENSMUSG00000024959	Bad	protein_coding
ENSMUSG00000024960	Plcb3	protein_coding
ENSMUSG00000056612	Ppp1r14b	protein_coding
ENSMUSG00000056629	Fkbp2	protein_coding
ENSMUSG00000024962	Vegfb	protein_coding
ENSMUSG00000024963	Dnajc4	protein_coding
ENSMUSG00000037349	Nudt22	protein_coding
ENSMUSG00000047656	Trpt1	protein_coding
ENSMUSG00000024965	Fermt3	protein_coding
ENSMUSG00000024966	Stip1	protein_coding
ENSMUSG00000036278	Macrod1	protein_coding
ENSMUSG00000047787	Flrt1	protein_coding
ENSMUSG00000024767	Otub1	protein_coding
ENSMUSG00000035885	Cox8a	protein_coding
ENSMUSG00000024764	Naa40	protein_coding
ENSMUSG00000024968	Rcor2	protein_coding
ENSMUSG00000024969	Mark2	protein_coding
ENSMUSG00000053080	2700081O15Rik	protein_coding
ENSMUSG00000024758	Rtn3	protein_coding
ENSMUSG00000024759	Atl3	protein_coding
ENSMUSG00000060675	Pla2g16	protein_coding
ENSMUSG00000024972	Lgals12	protein_coding
ENSMUSG00000024973	Hrasls5	protein_coding
ENSMUSG00000024757	Slc22a19	protein_coding
ENSMUSG00000053303	Slc22a26	protein_coding
ENSMUSG00000067656	Slc22a27	protein_coding
ENSMUSG00000063590	Slc22a28	protein_coding
ENSMUSG00000075044	Slc22a29	protein_coding
ENSMUSG00000052562	Slc22a30	protein_coding
ENSMUSG00000063796	Slc22a8	protein_coding
ENSMUSG00000024650	Slc22a6	protein_coding
ENSMUSG00000032773	Chrm1	protein_coding
ENSMUSG00000010095	Slc3a2	protein_coding
ENSMUSG00000042729	Wdr74	protein_coding
ENSMUSG00000090840	1700092M07Rik	protein_coding
ENSMUSG00000010110	Stx5a	protein_coding
ENSMUSG00000010097	Nxf1	protein_coding
ENSMUSG00000003680	Taf6l	protein_coding
ENSMUSG00000071662	Polr2g	protein_coding
ENSMUSG00000071661	Zbtb3	protein_coding
ENSMUSG00000071660	Ttc9c	protein_coding
ENSMUSG00000071659	Hnrnpul2	protein_coding
ENSMUSG00000071658	Gng3	protein_coding
ENSMUSG00000071657	Bscl2	protein_coding
ENSMUSG00000071656	Lrrn4cl	protein_coding
ENSMUSG00000071655	Ubxn1	protein_coding
ENSMUSG00000071654	Uqcc3	protein_coding
ENSMUSG00000096740	Lbhd1	protein_coding
ENSMUSG00000071653	1810009A15Rik	protein_coding
ENSMUSG00000071652	Ints5	protein_coding
ENSMUSG00000071650	Ganab	protein_coding
ENSMUSG00000071649	B3gat3	protein_coding
ENSMUSG00000071648	Rom1	protein_coding
ENSMUSG00000071647	Eml3	protein_coding
ENSMUSG00000071646	Mta2	protein_coding
ENSMUSG00000071645	Tut1	protein_coding
ENSMUSG00000071644	Eef1g	protein_coding
ENSMUSG00000069833	Ahnak	protein_coding
ENSMUSG00000024653	Scgb1a1	protein_coding
ENSMUSG00000024654	Asrgl1	protein_coding
ENSMUSG00000096872	Scgb2a2	protein_coding
ENSMUSG00000024660	Incenp	protein_coding
ENSMUSG00000024661	Fth1	protein_coding
ENSMUSG00000037418	Best1	protein_coding
ENSMUSG00000024663	Rab3il1	protein_coding
ENSMUSG00000024664	Fads3	protein_coding
ENSMUSG00000024665	Fads2	protein_coding
ENSMUSG00000010663	Fads1	protein_coding
ENSMUSG00000024742	Fen1	protein_coding
ENSMUSG00000036372	Tmem258	protein_coding
ENSMUSG00000036098	Myrf	protein_coding
ENSMUSG00000035735	Dagla	protein_coding
ENSMUSG00000024743	Syt7	protein_coding
ENSMUSG00000090291	Lrrc10b	protein_coding
ENSMUSG00000035179	Ppp1r32	protein_coding
ENSMUSG00000024668	Sdhaf2	protein_coding
ENSMUSG00000034820	Cpsf7	protein_coding
ENSMUSG00000024667	Tmem216	protein_coding
ENSMUSG00000024666	Tmem138	protein_coding
ENSMUSG00000034445	Cyb561a3	protein_coding
ENSMUSG00000034371	Tkfc	protein_coding
ENSMUSG00000024740	Ddb1	protein_coding
ENSMUSG00000043789	Vwce	protein_coding
ENSMUSG00000024738	Pga5	protein_coding
ENSMUSG00000048832	Vps37c	protein_coding
ENSMUSG00000024669	Cd5	protein_coding
ENSMUSG00000024670	Cd6	protein_coding
ENSMUSG00000024737	Slc15a3	protein_coding
ENSMUSG00000024736	Tmem132a	protein_coding
ENSMUSG00000034659	Tmem109	protein_coding
ENSMUSG00000024735	Prpf19	protein_coding
ENSMUSG00000024734	Zp1	protein_coding
ENSMUSG00000034117	Ptgdr2	protein_coding
ENSMUSG00000024732	Ccdc86	protein_coding
ENSMUSG00000024731	Ms4a10	protein_coding
ENSMUSG00000067571	Ms4a15	protein_coding
ENSMUSG00000094584	Ms4a18	protein_coding
ENSMUSG00000024730	Ms4a8a	protein_coding
ENSMUSG00000024729	1700017D01Rik	protein_coding
ENSMUSG00000024728	1700025F22Rik	protein_coding
ENSMUSG00000057240	Ms4a13	protein_coding
ENSMUSG00000101031	Ms4a12	protein_coding
ENSMUSG00000024673	Ms4a1	protein_coding
ENSMUSG00000054523	Ms4a5	protein_coding
ENSMUSG00000099398	Ms4a14	protein_coding
ENSMUSG00000024672	Ms4a7	protein_coding
ENSMUSG00000101389	Ms4a4a	protein_coding
ENSMUSG00000024675	Ms4a4c	protein_coding
ENSMUSG00000056290	Ms4a4b	protein_coding
ENSMUSG00000079419	Ms4a6c	protein_coding
ENSMUSG00000058470	Gm8369	protein_coding
ENSMUSG00000024677	Ms4a6b	protein_coding
ENSMUSG00000024678	Ms4a4d	protein_coding
ENSMUSG00000024679	Ms4a6d	protein_coding
ENSMUSG00000024680	Ms4a2	protein_coding
ENSMUSG00000024681	Ms4a3	protein_coding
ENSMUSG00000055895	Oosp2	protein_coding
ENSMUSG00000041857	Oosp1	protein_coding
ENSMUSG00000055933	Oosp3	protein_coding
ENSMUSG00000024683	Mrpl16	protein_coding
ENSMUSG00000041488	Stx3	protein_coding
ENSMUSG00000048292	Olfr1417	protein_coding
ENSMUSG00000060556	Olfr1418	protein_coding
ENSMUSG00000067545	Olfr1419	protein_coding
ENSMUSG00000060878	Olfr1420	protein_coding
ENSMUSG00000046139	Patl1	protein_coding
ENSMUSG00000024687	Osbp	protein_coding
ENSMUSG00000067529	Olfr1423	protein_coding
ENSMUSG00000067528	Olfr1424	protein_coding
ENSMUSG00000067526	Olfr1425	protein_coding
ENSMUSG00000044994	Olfr1426	protein_coding
ENSMUSG00000067525	Olfr1427	protein_coding
ENSMUSG00000067524	Olfr1428	protein_coding
ENSMUSG00000067522	Olfr76	protein_coding
ENSMUSG00000108889	Olfr1555-ps1	protein_coding
ENSMUSG00000094133	Olfr1431	protein_coding
ENSMUSG00000109022	Olfr1432	protein_coding
ENSMUSG00000067519	Olfr262	protein_coding
ENSMUSG00000060049	Olfr235	protein_coding
ENSMUSG00000095640	Olfr1434	protein_coding
ENSMUSG00000067513	Olfr1436	protein_coding
ENSMUSG00000096436	Olfr1437	protein_coding
ENSMUSG00000109328	Olfr1438-ps1	protein_coding
ENSMUSG00000046650	Olfr1440	protein_coding
ENSMUSG00000050815	Olfr1441	protein_coding
ENSMUSG00000040065	Pfpl	protein_coding
ENSMUSG00000046805	Mpeg1	protein_coding
ENSMUSG00000039982	Dtx4	protein_coding
ENSMUSG00000024691	Fam111a	protein_coding
ENSMUSG00000071633	Gm4952	protein_coding
ENSMUSG00000063683	Glyat	protein_coding
ENSMUSG00000044441	Olfr1442	protein_coding
ENSMUSG00000045030	Olfr1443	protein_coding
ENSMUSG00000024694	Keg1	protein_coding
ENSMUSG00000079415	Cntf	protein_coding
ENSMUSG00000024695	Zfp91	protein_coding
ENSMUSG00000024696	Lpxn	protein_coding
ENSMUSG00000046272	Olfr1444	protein_coding
ENSMUSG00000045126	Olfr1445	protein_coding
ENSMUSG00000057817	Olfr1446	protein_coding
ENSMUSG00000060303	Olfr1447	protein_coding
ENSMUSG00000048456	Olfr1448	protein_coding
ENSMUSG00000049498	Olfr1449	protein_coding
ENSMUSG00000062892	Olfr1450	protein_coding
ENSMUSG00000046913	Olfr1451	protein_coding
ENSMUSG00000094755	Olfr1453	protein_coding
ENSMUSG00000094986	Olfr1454	protein_coding
ENSMUSG00000061637	Olfr1457	protein_coding
ENSMUSG00000062844	Olfr1458	protein_coding
ENSMUSG00000057503	Olfr1459	protein_coding
ENSMUSG00000045883	Olfr1461	protein_coding
ENSMUSG00000094721	Olfr1462	protein_coding
ENSMUSG00000096365	Olfr1463	protein_coding
ENSMUSG00000062199	Olfr1465	protein_coding
ENSMUSG00000096485	Olfr1466	protein_coding
ENSMUSG00000049015	Olfr1467	protein_coding
ENSMUSG00000063777	Olfr1469	protein_coding
ENSMUSG00000096320	Olfr1471	protein_coding
ENSMUSG00000095189	Olfr1472	protein_coding
ENSMUSG00000096273	Olfr1474	protein_coding
ENSMUSG00000096708	Olfr1475	protein_coding
ENSMUSG00000071629	Olfr1477	protein_coding
ENSMUSG00000095484	Olfr1480	protein_coding
ENSMUSG00000096289	Olfr1484	protein_coding
ENSMUSG00000094846	Olfr1487	protein_coding
ENSMUSG00000045678	Olfr1489	protein_coding
ENSMUSG00000061387	Olfr1490	protein_coding
ENSMUSG00000051156	Olfr1491	protein_coding
